"date","type","total_occurence","total_fatality","average_fatality","location","year"
"03-JUL-1997","Fokker F-27 Friendship 200",45,408,9.07,"Madh Island","1997"
"16-JUN-2004","Fokker F-27 Friendship 200",45,408,9.07,"Chitral Airp...","2004"
"10-JUL-2006","Fokker F-27 Friendship 200",45,408,9.07,"Multan Airpo...","2006"
"31-OCT-2007","Fokker F-27 Friendship 200",45,408,9.07,"Panama-Albro...","2007"
"26-SEP-1970","Fokker F-27 Friendship 300",3,8,2.67,"Myggenaes Is...","1970"
"23-MAR-1993","Fokker F-27 Friendship 300",3,8,2.67,"Hareto","1993"
"29-NOV-1993","Fokker F-27 Friendship 300",3,8,2.67,"Basra Intern...","1993"
"04-MAR-2010","Fokker F-27 Friendship 300M",1,0,0,"Bossaso Airp...","2010"
"27-APR-1967","Fokker F-27 Friendship 400",7,58,8.29,"Malaybalay A...","1967"
"29-AUG-1970","Fokker F-27 Friendship 400",7,58,8.29,"Silchar-Kumb...","1970"
"19-AUG-1980","Fokker F-27 Friendship 400",7,58,8.29,"Maulmyine Ai...","1980"
"13-OCT-1980","Fokker F-27 Friendship 400",7,58,8.29,"Misool Island","1980"
"26-MAR-1981","Fokker F-27 Friendship 400",7,58,8.29,"","1981"
"29-JUN-1981","Fokker F-27 Friendship 400",7,58,8.29,"Sandoway","1981"
"28-NOV-1981","Fokker F-27 Friendship 400",7,58,8.29,"Kufra","1981"
"02-DEC-1969","Fokker F-27 Friendship 400M",17,225,13.24,"Base Marambi...","1969"
"10-JUN-1970","Fokker F-27 Friendship 400M",17,225,13.24,"Huaricanga","1970"
"10-MAY-1972","Fokker F-27 Friendship 400M",17,225,13.24,"El Obeid Air...","1972"
"16-MAR-1975","Fokker F-27 Friendship 400M",17,225,13.24,"San Carlos d...","1975"
"06-JUN-1977","Fokker F-27 Friendship 400M",17,225,13.24,"El Fasher Ai...","1977"
"16-AUG-1986","Fokker F-27 Friendship 400M",17,225,13.24,"Malakal","1986"
"25-JUL-1991","Fokker F-27 Friendship 400M",17,225,13.24,"In Guezzam A...","1991"
"10-SEP-1991","Fokker F-27 Friendship 400M",17,225,13.24,"Kigali","1991"
"13-DEC-1992","Fokker F-27 Friendship 400M",17,225,13.24,"Goma","1992"
"26-JUN-1994","Fokker F-27 Friendship 400M",17,225,13.24,"Abidjan-Feli...","1994"
"13-NOV-1994","Fokker F-27 Friendship 400M",17,225,13.24,"Palma de Mal...","1994"
"16-JUN-1995","Fokker F-27 Friendship 400M",17,225,13.24,"Jeremie Airp...","1995"
"08-NOV-1995","Fokker F-27 Friendship 400M",17,225,13.24,"Villa Dolore...","1995"
"22-JAN-2002","Fokker F-27 Friendship 400M",17,225,13.24,"Guayaramerín...","2002"
"16-APR-2006","Fokker F-27 Friendship 400M",17,225,13.24,"Guayaramerín...","2006"
"23-JUL-2008","Fokker F-27 Friendship 400M",17,225,13.24,"Estancia Esp...","2008"
"10-DEC-2013","Fokker F-27 Friendship 400M",17,225,13.24,"Guayaramerín...","2013"
"27-DEC-1969","Fokker F-27 Friendship 500",24,91,3.79,"Bornholm Air...","1969"
"24-JAN-1970","Fokker F-27 Friendship 500",24,91,3.79,"Santiago-Ant...","1970"
"12-MAY-1970","Fokker F-27 Friendship 500",24,91,3.79,"Havana","1970"
"23-JAN-1971","Fokker F-27 Friendship 500",24,91,3.79,"Sokcho","1971"
"23-NOV-1971","Fokker F-27 Friendship 500",24,91,3.79,"Kota Kinabal...","1971"
"11-AUG-1973","Fokker F-27 Friendship 500",24,91,3.79,"Strasbourg-E...","1973"
"24-JUL-1974","Fokker F-27 Friendship 500",24,91,3.79,"Héric","1974"
"06-AUG-1974","Fokker F-27 Friendship 500",24,91,3.79,"Quimper Airp...","1974"
"28-JAN-1979","Fokker F-27 Friendship 500",24,91,3.79,"Rodez Airpor...","1979"
"17-FEB-1979","Fokker F-27 Friendship 500",24,91,3.79,"Auckland Int...","1979"
"10-JUN-1986","Fokker F-27 Friendship 500",24,91,3.79,"Cairo Intern...","1986"
"11-OCT-1987","Fokker F-27 Friendship 500",24,91,3.79,"Pa-An","1987"
"10-SEP-1992","Fokker F-27 Friendship 500",24,91,3.79,"Bellavista A...","1992"
"16-APR-1996","Fokker F-27 Friendship 500",24,91,3.79,"Kupang-El Ta...","1996"
"17-JAN-1997","Fokker F-27 Friendship 500",24,91,3.79,"Uberaba Airp...","1997"
"06-MAY-1997","Fokker F-27 Friendship 500",24,91,3.79,"Jersey-State...","1997"
"01-JUL-2000","Fokker F-27 Friendship 500",24,91,3.79,"Coventry-Bag...","2000"
"05-JUN-2001","Fokker F-27 Friendship 500",24,91,3.79,"Jersey-State...","2001"
"27-FEB-2003","Fokker F-27 Friendship 500",24,91,3.79,"Blenheim Woo...","2003"
"27-APR-2004","Fokker F-27 Friendship 500",24,91,3.79,"Melo Airport...","2004"
"02-FEB-2008","Fokker F-27 Friendship 500",24,91,3.79,"Edinburgh-Tu...","2008"
"13-AUG-2008","Fokker F-27 Friendship 500",24,91,3.79,"K-50 Airport","2008"
"15-APR-2012","Fokker F-27 Friendship 500",24,91,3.79,"Yida Airstrip","2012"
"31-AUG-2014","Fokker F-27 Friendship 500",24,91,3.79,"Kogatende","2014"
"27-JAN-2011","Fokker F-27 Friendship 500CRF",1,0,0,"Nairobi-Wils...","2011"
"18-JUN-1994","Fokker F-27 Friendship 500F",4,15,3.75,"Mount Kalora","1994"
"07-DEC-1997","Fokker F-27 Friendship 500F",4,15,3.75,"Guernsey Air...","1997"
"26-MAR-2001","Fokker F-27 Friendship 500F",4,15,3.75,"Surabaya-Jua...","2001"
"25-OCT-2013","Fokker F-27 Friendship 500F",4,15,3.75,"Paris-Charle...","2013"
"01-JUL-1995","Fokker F-27 Friendship 500RF",4,0,0,"Baroda (Vado...","1995"
"02-NOV-2002","Fokker F-27 Friendship 500RF",4,0,0,"Sligo-Colloo...","2002"
"08-MAR-2003","Fokker F-27 Friendship 500RF",4,0,0,"Kinston Regi...","2003"
"18-JAN-2007","Fokker F-27 Friendship 500RF",4,0,0,"Coventry-Bag...","2007"
"24-MAY-1969","Fokker F-27 Friendship 600",50,311,6.22,"Reggio Calab...","1969"
"05-JAN-1970","Fokker F-27 Friendship 600",50,311,6.22,"La Palma-Bue...","1970"
"26-SEP-1972","Fokker F-27 Friendship 600",50,311,6.22,"Jakarta-Kema...","1972"
"08-DEC-1972","Fokker F-27 Friendship 600",50,311,6.22,"Jalkot","1972"
"07-SEP-1974","Fokker F-27 Friendship 600",50,311,6.22,"Bandar Lampu...","1974"
"09-JAN-1975","Fokker F-27 Friendship 600",50,311,6.22,"Boende Airpo...","1975"
"25-JAN-1975","Fokker F-27 Friendship 600",50,311,6.22,"Faroe Island...","1975"
"13-MAR-1976","Fokker F-27 Friendship 600",50,311,6.22,"Gago Coutinho","1976"
"06-JAN-1978","Fokker F-27 Friendship 600",50,311,6.22,"Kisangani Ai...","1978"
"03-OCT-1978","Fokker F-27 Friendship 600",50,311,6.22,"Sagaing","1978"
"16-OCT-1979","Fokker F-27 Friendship 600",50,311,6.22,"Malta-Luqa A...","1979"
"08-FEB-1980","Fokker F-27 Friendship 600",50,311,6.22,"Kinshasa-N'D...","1980"
"05-JUN-1981","Fokker F-27 Friendship 600",50,311,6.22,"Gilgit Airpo...","1981"
"09-JUN-1982","Fokker F-27 Friendship 600",50,311,6.22,"RAAF Amberle...","1982"
"05-AUG-1984","Fokker F-27 Friendship 600",50,311,6.22,"Dhaka-Zia In...","1984"
"12-OCT-1985","Fokker F-27 Friendship 600",50,311,6.22,"Putao Airpor...","1985"
"10-NOV-1985","Fokker F-27 Friendship 600",50,311,6.22,"Kasese Airpo...","1985"
"20-FEB-1986","Fokker F-27 Friendship 600",50,311,6.22,"Ahwaz Airpor...","1986"
"15-APR-1986","Fokker F-27 Friendship 600",50,311,6.22,"Benghazi-Ben...","1986"
"25-JUL-1986","Fokker F-27 Friendship 600",50,311,6.22,"Tabou Airpor...","1986"
"23-OCT-1986","Fokker F-27 Friendship 600",50,311,6.22,"Peshawar Air...","1986"
"??-???-1986","Fokker F-27 Friendship 600",50,311,6.22,"Giallo","1986"
"26-MAY-1988","Fokker F-27 Friendship 600",50,311,6.22,"Hannover Air...","1988"
"16-JUN-1988","Fokker F-27 Friendship 600",50,311,6.22,"Putao Airpor...","1988"
"03-FEB-1989","Fokker F-27 Friendship 600",50,311,6.22,"Yangon-Minga...","1989"
"06-JUN-1989","Fokker F-27 Friendship 600",50,311,6.22,"Zella","1989"
"04-SEP-1989","Fokker F-27 Friendship 600",50,311,6.22,"Laval-Pradel","1989"
"24-FEB-1990","Fokker F-27 Friendship 600",50,311,6.22,"Bergisch Gla...","1990"
"04-OCT-1990","Fokker F-27 Friendship 600",50,311,6.22,"Ramsar Airpo...","1990"
"21-NOV-1990","Fokker F-27 Friendship 600",50,311,6.22,"Al Abraq Air...","1990"
"09-MAY-1991","Fokker F-27 Friendship 600",50,311,6.22,"Manado-Sam R...","1991"
"05-JUN-1991","Fokker F-27 Friendship 600",50,311,6.22,"Banyutanni","1991"
"06-OCT-1993","Fokker F-27 Friendship 600",50,311,6.22,"Kawthaung Ai...","1993"
"22-DEC-1994","Fokker F-27 Friendship 600",50,311,6.22,"Guayaramerin...","1994"
"27-FEB-1996","Fokker F-27 Friendship 600",50,311,6.22,"Palangkaraya...","1996"
"24-JUL-1996","Fokker F-27 Friendship 600",50,311,6.22,"Myeik Airpor...","1996"
"14-APR-1997","Fokker F-27 Friendship 600",50,311,6.22,"Brazzaville-...","1997"
"17-JUL-1997","Fokker F-27 Friendship 600",50,311,6.22,"Bandung","1997"
"27-JAN-1998","Fokker F-27 Friendship 600",50,311,6.22,"Thandwe Airp...","1998"
"24-AUG-1998","Fokker F-27 Friendship 600",50,311,6.22,"Tachilek Air...","1998"
"12-JAN-1999","Fokker F-27 Friendship 600",50,311,6.22,"Guernsey Air...","1999"
"02-JUL-1999","Fokker F-27 Friendship 600",50,311,6.22,"Sittwe-Civil...","1999"
"01-DEC-1999","Fokker F-27 Friendship 600",50,311,6.22,"Matak-Taremp...","1999"
"05-JUN-2000","Fokker F-27 Friendship 600",50,311,6.22,"Accra-Kotoka...","2000"
"11-JUN-2002","Fokker F-27 Friendship 600",50,311,6.22,"Khartoum-Civ...","2002"
"11-NOV-2002","Fokker F-27 Friendship 600",50,311,6.22,"Manila-Ninoy...","2002"
"17-APR-2003","Fokker F-27 Friendship 600",50,311,6.22,"Seattle/Taco...","2003"
"20-OCT-2003","Fokker F-27 Friendship 600",50,311,6.22,"Tarauacá Air...","2003"
"20-JUL-2010","Fokker F-27 Friendship 600",50,311,6.22,"Lubumbashi-L...","2010"
"03-JUN-2017","Fokker F-27 Friendship 600",50,311,6.22,"Garbaharey A...","2017"
"20-JUL-1981","Fokker F-27 Friendship 600RF",3,80,26.67,"Balad","1981"
"28-JUN-1989","Fokker F-27 Friendship 600RF",3,80,26.67,"Hargeisa","1989"
"12-DEC-1993","Fokker F-27 Friendship 600RF",3,80,26.67,"Dar Es Salaa...","1993"
"06-OCT-1989","Fokker F-28 Fellowship",1,0,0,"U-Tapao (UTP)","1989"
"19-SEP-1972","Fokker F-28 Fellowship 1000",23,483,21,"Port Harcour...","1972"
"23-DEC-1972","Fokker F-28 Fellowship 1000",23,483,21,"Oslo-Fornebu...","1972"
"28-DEC-1972","Fokker F-28 Fellowship 1000",23,483,21,"Bilbao Airpo...","1972"
"01-JAN-1974","Fokker F-28 Fellowship 1000",23,483,21,"Torino Airpo...","1974"
"26-JAN-1974","Fokker F-28 Fellowship 1000",23,483,21,"Izmir-Cumaov...","1974"
"30-JAN-1975","Fokker F-28 Fellowship 1000",23,483,21,"Istanbul-Yes...","1975"
"09-APR-1975","Fokker F-28 Fellowship 1000",23,483,21,"Bergamo-Orio...","1975"
"24-SEP-1975","Fokker F-28 Fellowship 1000",23,483,21,"Palembang Ai...","1975"
"15-NOV-1975","Fokker F-28 Fellowship 1000",23,483,21,"Concordia Ai...","1975"
"01-MAR-1978","Fokker F-28 Fellowship 1000",23,483,21,"Kano Interna...","1978"
"06-MAR-1979","Fokker F-28 Fellowship 1000",23,483,21,"Probolinggo","1979"
"11-JUL-1979","Fokker F-28 Fellowship 1000",23,483,21,"Mount Sibayak","1979"
"23-DEC-1979","Fokker F-28 Fellowship 1000",23,483,21,"Ankara-Esenb...","1979"
"20-MAR-1982","Fokker F-28 Fellowship 1000",23,483,21,"Bandar Lampu...","1982"
"16-JUL-1986","Fokker F-28 Fellowship 1000",23,483,21,"Ushuaia-Coma...","1986"
"25-OCT-1988","Fokker F-28 Fellowship 1000",23,483,21,"Juliaca Airp...","1988"
"10-MAR-1989","Fokker F-28 Fellowship 1000",23,483,21,"Dryden Munic...","1989"
"12-OCT-1994","Fokker F-28 Fellowship 1000",23,483,21,"Natanz","1994"
"31-MAY-1995","Fokker F-28 Fellowship 1000",23,483,21,"Madang Airpo...","1995"
"07-OCT-1997","Fokker F-28 Fellowship 1000",23,483,21,"Brazzaville-...","1997"
"16-NOV-1997","Fokker F-28 Fellowship 1000",23,483,21,"Lae-Nadzab A...","1997"
"13-AUG-1999","Fokker F-28 Fellowship 1000",23,483,21,"Yangon-Minga...","1999"
"09-JAN-2003","Fokker F-28 Fellowship 1000",23,483,21,"Chachapoyas","2003"
"16-AUG-1989","Fokker F-28 Fellowship 1000C",1,0,0,"San Carlos d...","1989"
"11-MAR-1981","Fokker F-28 Fellowship 2000",2,53,26.5,"Accra-Kotoka...","1981"
"28-NOV-1983","Fokker F-28 Fellowship 2000",2,53,26.5,"Enugu Airpor...","1983"
"28-MAR-1985","Fokker F-28 Fellowship 3000",4,87,21.75,"Florencia Ai...","1985"
"01-JUL-1993","Fokker F-28 Fellowship 3000",4,87,21.75,"Sorong-Jefma...","1993"
"04-JUL-1993","Fokker F-28 Fellowship 3000",4,87,21.75,"Johannesburg...","1993"
"28-OCT-1997","Fokker F-28 Fellowship 3000",4,87,21.75,"Jakarta-Soek...","1997"
"11-AUG-2003","Fokker F-28 Fellowship 3000R",1,0,0,"Jakarta-Soek...","2003"
"02-JUN-1983","Fokker F-28 Fellowship 3000RC",1,3,3,"Bandar Lampu...","1983"
"06-OCT-1981","Fokker F-28 Fellowship 4000",29,124,4.28,"Moerdijk","1981"
"14-APR-1988","Fokker F-28 Fellowship 4000",29,124,4.28,"Charleston, WV","1988"
"29-MAR-1989","Fokker F-28 Fellowship 4000",29,124,4.28,"Palangkaraya...","1989"
"25-NOV-1989","Fokker F-28 Fellowship 4000",29,124,4.28,"Seoul-Kimpo ...","1989"
"30-DEC-1989","Fokker F-28 Fellowship 4000",29,124,4.28,"Man Airport ...","1989"
"05-JAN-1990","Fokker F-28 Fellowship 4000",29,124,4.28,"Villa Gesell...","1990"
"04-APR-1990","Fokker F-28 Fellowship 4000",29,124,4.28,"Balikpapan-S...","1990"
"22-MAR-1992","Fokker F-28 Fellowship 4000",29,124,4.28,"New York-La ...","1992"
"01-JUL-1994","Fokker F-28 Fellowship 4000",29,124,4.28,"Tidjikja Air...","1994"
"30-NOV-1994","Fokker F-28 Fellowship 4000",29,124,4.28,"Semarang-Ach...","1994"
"28-MAR-1995","Fokker F-28 Fellowship 4000",29,124,4.28,"Bandung-Huse...","1995"
"04-AUG-1995","Fokker F-28 Fellowship 4000",29,124,4.28,"Ujung Pandan...","1995"
"09-AUG-1996","Fokker F-28 Fellowship 4000",29,124,4.28,"Nouakchott A...","1996"
"09-DEC-1997","Fokker F-28 Fellowship 4000",29,124,4.28,"Pontianak-Su...","1997"
"22-DEC-1997","Fokker F-28 Fellowship 4000",29,124,4.28,"Sylhet Civil...","1997"
"15-MAY-1998","Fokker F-28 Fellowship 4000",29,124,4.28,"Kendari Airp...","1998"
"16-MAY-1998","Fokker F-28 Fellowship 4000",29,124,4.28,"Singapore-Se...","1998"
"30-MAR-1999","Fokker F-28 Fellowship 4000",29,124,4.28,"Goroka Airpo...","1999"
"18-JUL-2000","Fokker F-28 Fellowship 4000",29,124,4.28,"Ahwaz Airpor...","2000"
"17-JUL-2001","Fokker F-28 Fellowship 4000",29,124,4.28,"Tulcán Airpo...","2001"
"09-JAN-2003","Fokker F-28 Fellowship 4000",29,124,4.28,"Gorontalo-Ja...","2003"
"17-JAN-2003","Fokker F-28 Fellowship 4000",29,124,4.28,"Quito-Marisc...","2003"
"22-APR-2003","Fokker F-28 Fellowship 4000",29,124,4.28,"Dhaka-Zia In...","2003"
"07-DEC-2003","Fokker F-28 Fellowship 4000",29,124,4.28,"Lokichoggio ...","2003"
"08-OCT-2004","Fokker F-28 Fellowship 4000",29,124,4.28,"Sylhet-Osman...","2004"
"07-APR-2005","Fokker F-28 Fellowship 4000",29,124,4.28,"Coca Airport...","2005"
"29-AUG-2007","Fokker F-28 Fellowship 4000",29,124,4.28,"Dawei Airpor...","2007"
"22-SEP-2008","Fokker F-28 Fellowship 4000",29,124,4.28,"Quito-Marisc...","2008"
"06-JUN-2009","Fokker F-28 Fellowship 4000",29,124,4.28,"Sittwe-Civil...","2009"
"27-NOV-1929","Fokker F.32",1,0,0,"Hempstead-Ro...","1929"
"04-AUG-1931","Fokker F.IX",1,0,0,"Rotterdam-Wa...","1931"
"22-AUG-1927","Fokker F.VIII",3,1,0.33,"St. Julians,...","1927"
"11-APR-1928","Fokker F.VIII",3,1,0.33,"Nigtevecht","1928"
"??-APR-1939","Fokker F.VIII",3,1,0.33,"Uruyén","1939"
"17-DEC-1945","Fokker F.XII",1,0,0,"København-Ka...","1945"
"14-JUL-1935","Fokker F.XXII",2,8,4,"Amsterdam-Sc...","1935"
"09-JUN-1936","Fokker F.XXII",2,8,4,"Malmö-Bullto...","1936"
"21-MAY-1940","Fokker F.XXXVI",1,0,0,"Glasgow-Pres...","1940"
"29-OCT-1934","Ford 4-AT-.  Tri-Motor",1,0,0,"La Ceiba Air...","1934"
"12-MAY-1928","Ford 4-AT-A Tri-Motor",6,2,0.33,"Dearborn, MI","1928"
"13-OCT-1928","Ford 4-AT-A Tri-Motor",6,2,0.33,"Detroit, MI","1928"
"22-DEC-1928","Ford 4-AT-A Tri-Motor",6,2,0.33,"Floresville, TX","1928"
"16-JAN-1929","Ford 4-AT-A Tri-Motor",6,2,0.33,"Toledo, OH","1929"
"02-MAR-1930","Ford 4-AT-A Tri-Motor",6,2,0.33,"Cordoba","1930"
"12-MAY-1947","Ford 4-AT-A Tri-Motor",6,2,0.33,"Ometepec","1947"
"25-AUG-1928","Ford 4-AT-B Tri-Motor",14,29,2.07,"Port Townsen...","1928"
"23-NOV-1928","Ford 4-AT-B Tri-Motor",14,29,2.07,"Spokane, WA","1928"
"17-MAR-1929","Ford 4-AT-B Tri-Motor",14,29,2.07,"Newark Airpo...","1929"
"21-NOV-1930","Ford 4-AT-B Tri-Motor",14,29,2.07,"Burbank, CA","1930"
"15-MAR-1932","Ford 4-AT-B Tri-Motor",14,29,2.07,"Blackwell Ai...","1932"
"05-MAR-1934","Ford 4-AT-B Tri-Motor",14,29,2.07,"Toncontín","1934"
"23-JUN-1934","Ford 4-AT-B Tri-Motor",14,29,2.07,"Columbus, OH","1934"
"14-JUN-1941","Ford 4-AT-B Tri-Motor",14,29,2.07,"Yoakum, TX","1941"
"10-JUN-1942","Ford 4-AT-B Tri-Motor",14,29,2.07,"West Orange, NJ","1942"
"21-NOV-1942","Ford 4-AT-B Tri-Motor",14,29,2.07,"Billings, MT","1942"
"15-NOV-1946","Ford 4-AT-B Tri-Motor",14,29,2.07,"Ayuy Airstrip","1946"
"31-JUL-1954","Ford 4-AT-B Tri-Motor",14,29,2.07,"Kelleys Isla...","1954"
"21-AUG-1972","Ford 4-AT-B Tri-Motor",14,29,2.07,"Port Clinton...","1972"
"01-JUL-1977","Ford 4-AT-B Tri-Motor",14,29,2.07,"Put-in-Bay A...","1977"
"01-DEC-1928","Ford 4-AT-C Tri-Motor",1,5,5,"Spur, TX","1928"
"05-APR-1946","Ford 4-AT-D Tri-Motor",1,0,0,"Ayuy Airstrip","1946"
"20-DEC-1930","Ford 4-AT-E Tri-Motor",12,10,0.83,"Jennerstown, PA","1930"
"19-DEC-1931","Ford 4-AT-E Tri-Motor",12,10,0.83,"Oklahoma Cit...","1931"
"02-JUN-1933","Ford 4-AT-E Tri-Motor",12,10,0.83,"Hempstead-Ro...","1933"
"26-OCT-1934","Ford 4-AT-E Tri-Motor",12,10,0.83,"Flat Airport...","1934"
"10-DEC-1934","Ford 4-AT-E Tri-Motor",12,10,0.83,"Palma Soriano","1934"
"18-MAY-1935","Ford 4-AT-E Tri-Motor",12,10,0.83,"Flint-Bishop...","1935"
"30-JAN-1940","Ford 4-AT-E Tri-Motor",12,10,0.83,"Carcross, YT","1940"
"??-JUL-1940","Ford 4-AT-E Tri-Motor",12,10,0.83,"Whitehorse, BC","1940"
"21-JAN-1942","Ford 4-AT-E Tri-Motor",12,10,0.83,"Salamaua Air...","1942"
"08-MAR-1942","Ford 4-AT-E Tri-Motor",12,10,0.83,"Corpus Chris...","1942"
"14-JUL-1953","Ford 4-AT-E Tri-Motor",12,10,0.83,"Basin, MT","1953"
"19-JUN-1956","Ford 4-AT-E Tri-Motor",12,10,0.83,"Townsend, MT","1956"
"??-???-1948","Ford 4-AT-F Tri-Motor",1,0,0,"","1948"
"07-SEP-1946","Ford 4-AT Tri-Motor",2,7,3.5,"La Esperanza","1946"
"??-???-1948","Ford 4-AT Tri-Motor",2,7,3.5,"","1948"
"09-NOV-1935","Ford 5-AT-.  Tri-Motor",4,6,1.5,"Jutiapa","1935"
"17-JAN-1939","Ford 5-AT-.  Tri-Motor",4,6,1.5,"Sumapaz","1939"
"20-FEB-1940","Ford 5-AT-.  Tri-Motor",4,6,1.5,"Prinzapolka","1940"
"04-APR-1941","Ford 5-AT-.  Tri-Motor",4,6,1.5,"Alamicamba","1941"
"24-JUN-1929","Ford 5-AT-A Tri-Motor",2,1,0.5,"Saint Paul, MN","1929"
"25-JUN-1930","Ford 5-AT-A Tri-Motor",2,1,0.5,"Chicago Muni...","1930"
"19-MAR-1929","Ford 5-AT-B Tri-Motor",23,50,2.17,"Dearborn, MI","1929"
"21-APR-1929","Ford 5-AT-B Tri-Motor",23,50,2.17,"San Diego, CA","1929"
"03-SEP-1929","Ford 5-AT-B Tri-Motor",23,50,2.17,"Gallup, NM","1929"
"05-JUN-1930","Ford 5-AT-B Tri-Motor",23,50,2.17,"Boston, MA","1930"
"27-JAN-1931","Ford 5-AT-B Tri-Motor",23,50,2.17,"Harrisburg, PA","1931"
"09-AUG-1931","Ford 5-AT-B Tri-Motor",23,50,2.17,"Cincinnati, OH","1931"
"19-AUG-1931","Ford 5-AT-B Tri-Motor",23,50,2.17,"Pittsburgh, PA","1931"
"02-OCT-1932","Ford 5-AT-B Tri-Motor",23,50,2.17,"El Aceituno,...","1932"
"14-DEC-1932","Ford 5-AT-B Tri-Motor",23,50,2.17,"Amarillo-Eng...","1932"
"10-FEB-1933","Ford 5-AT-B Tri-Motor",23,50,2.17,"Bakersfield, CA","1933"
"29-AUG-1933","Ford 5-AT-B Tri-Motor",23,50,2.17,"Quay, NM","1933"
"24-JUN-1935","Ford 5-AT-B Tri-Motor",23,50,2.17,"Medellín-Enr...","1935"
"26-MAR-1936","Ford 5-AT-B Tri-Motor",23,50,2.17,"Amecameca de...","1936"
"28-SEP-1937","Ford 5-AT-B Tri-Motor",23,50,2.17,"Puerto Cabezas","1937"
"??-MAR-1939","Ford 5-AT-B Tri-Motor",23,50,2.17,"Tegucigalpa-...","1939"
"05-MAR-1940","Ford 5-AT-B Tri-Motor",23,50,2.17,"San Martín V...","1940"
"04-DEC-1940","Ford 5-AT-B Tri-Motor",23,50,2.17,"Puntarenas","1940"
"12-JUN-1945","Ford 5-AT-B Tri-Motor",23,50,2.17,"Puerto Cabez...","1945"
"13-JUN-1946","Ford 5-AT-B Tri-Motor",23,50,2.17,"El Arenal","1946"
"06-DEC-1946","Ford 5-AT-B Tri-Motor",23,50,2.17,"","1946"
"06-MAY-1953","Ford 5-AT-B Tri-Motor",23,50,2.17,"Choteau Airp...","1953"
"17-AUG-1953","Ford 5-AT-B Tri-Motor",23,50,2.17,"Flathead For...","1953"
"10-AUG-1981","Ford 5-AT-B Tri-Motor",23,50,2.17,"Las Vegas, NV","1981"
"19-JAN-1930","Ford 5-AT-C Tri-Motor",21,57,2.71,"Oceanside, CA","1930"
"08-APR-1930","Ford 5-AT-C Tri-Motor",21,57,2.71,"Buenos Aires","1930"
"22-AUG-1930","Ford 5-AT-C Tri-Motor",21,57,2.71,"Jihlava (Iglau)","1930"
"24-NOV-1930","Ford 5-AT-C Tri-Motor",21,57,2.71,"Dearborn, MI","1930"
"01-APR-1931","Ford 5-AT-C Tri-Motor",21,57,2.71,"Ovalle Airpo...","1931"
"29-APR-1931","Ford 5-AT-C Tri-Motor",21,57,2.71,"Elyria, OH","1931"
"27-OCT-1931","Ford 5-AT-C Tri-Motor",21,57,2.71,"Ashley, IN","1931"
"16-JUL-1932","Ford 5-AT-C Tri-Motor",21,57,2.71,"Vitacura","1932"
"22-MAR-1934","Ford 5-AT-C Tri-Motor",21,57,2.71,"Lima Airport...","1934"
"11-JUN-1934","Ford 5-AT-C Tri-Motor",21,57,2.71,"Junin","1934"
"20-JAN-1937","Ford 5-AT-C Tri-Motor",21,57,2.71,"Sioux City, IA","1937"
"01-APR-1937","Ford 5-AT-C Tri-Motor",21,57,2.71,"Lake Spenard...","1937"
"21-AUG-1937","Ford 5-AT-C Tri-Motor",21,57,2.71,"Fairbanks, AK","1937"
"10-MAY-1938","Ford 5-AT-C Tri-Motor",21,57,2.71,"","1938"
"15-APR-1939","Ford 5-AT-C Tri-Motor",21,57,2.71,"El Carmen, S...","1939"
"25-FEB-1940","Ford 5-AT-C Tri-Motor",21,57,2.71,"San Isidro","1940"
"26-SEP-1941","Ford 5-AT-C Tri-Motor",21,57,2.71,"Challhuani R...","1941"
"23-OCT-1941","Ford 5-AT-C Tri-Motor",21,57,2.71,"Little Wau C...","1941"
"16-JUL-1947","Ford 5-AT-C Tri-Motor",21,57,2.71,"","1947"
"16-AUG-1949","Ford 5-AT-C Tri-Motor",21,57,2.71,"Putla","1949"
"04-AUG-1959","Ford 5-AT-C Tri-Motor",21,57,2.71,"Moose Creek, ID","1959"
"26-OCT-1932","Ford 5-AT-D Tri-Motor",11,32,2.91,"Villamontes,...","1932"
"24-JAN-1933","Ford 5-AT-D Tri-Motor",11,32,2.91,"Eugene, OR","1933"
"02-SEP-1934","Ford 5-AT-D Tri-Motor",11,32,2.91,"Cochrane, WI","1934"
"24-JUN-1935","Ford 5-AT-D Tri-Motor",11,32,2.91,"Medellín-Enr...","1935"
"24-DEC-1935","Ford 5-AT-D Tri-Motor",11,32,2.91,"Lima","1935"
"05-MAR-1936","Ford 5-AT-D Tri-Motor",11,32,2.91,"Zigong","1936"
"31-MAR-1936","Ford 5-AT-D Tri-Motor",11,32,2.91,"Nanking Airp...","1936"
"03-SEP-1938","Ford 5-AT-D Tri-Motor",11,32,2.91,"Big Prairie, MT","1938"
"20-JAN-1941","Ford 5-AT-D Tri-Motor",11,32,2.91,"Jiangxi Prov...","1941"
"28-NOV-1944","Ford 5-AT-D Tri-Motor",11,32,2.91,"Tegucigalpa","1944"
"03-JUL-1955","Ford 5-AT-D Tri-Motor",11,32,2.91,"San Andrés T...","1955"
"13-MAY-1938","Ford 5-AT-DS Tri-Motor",1,0,0,"Quibdó","1938"
"03-JUL-1944","Ford 5-AT Tri-Motor",3,1,0.33,"Matagalpa","1944"
"10-SEP-1946","Ford 5-AT Tri-Motor",3,1,0.33,"Tiputini Air...","1946"
"??-???-1946","Ford 5-AT Tri-Motor",3,1,0.33,"Puerto Cabezas","1946"
